       [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    
[1, 0]-0.000, -0.000,  0.003,  0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000,  0.001, -0.001,  0.001,  0.000, -0.004,  0.001, -0.003,  0.003, -0.000,  0.002,  0.005, -0.001,  0.001, -0.295,  0.000,  0.000, -0.003, -0.001, -0.001,  0.000, -0.160, -0.000, -0.000, -0.001,  0.007, -0.002,  0.006,  0.000, -0.325, -0.001, -0.000, -0.000, -0.003, -0.001, -0.000,  0.000, -0.001, -0.002, -0.000, -0.001,  0.000, -0.230,  0.347, -0.000,  0.003, -0.002,  0.000, -0.001,  0.276,  0.000, -0.000,  0.002, -0.002,  0.000, 
[1, 1] 0.000, -0.000, -0.000,  0.003,  0.002,  0.000, -0.000, -0.000, -0.000, -0.000,  0.002,  0.002,  0.001, -0.002,  0.137, -0.002, -0.001, -0.005, -0.000,  0.002,  0.014, -0.002, -0.002, -0.000,  0.001, -0.001,  0.004, -0.004, -0.000, -0.000, -0.001,  0.070,  0.007,  0.002,  0.024,  0.004,  0.001, -0.007, -0.001, -0.173, -0.000,  0.001, -0.001,  0.000, -0.003, -0.007,  0.326,  0.001, -0.001,  0.230,  0.003, -0.000, -0.000, -0.347, -0.004,  0.000,  0.000,  0.001, -0.000,  0.230,  0.152,  0.000,  0.002,  0.002, 
[0, 0]-0.000,  0.093,  0.005, -0.000, -0.000, -0.673, -0.003, -0.006, -0.160,  0.000, -0.000,  0.000, -0.000,  0.001, -0.000,  0.000,  0.008, -0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000,  0.003,  0.001,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000, -0.004, -0.000, -0.000, -1.575,  0.002,  0.000, -0.001, -0.000, -0.000, -0.001,  0.012,  0.003, -0.000,  0.000, -0.000,  0.000, -0.000, -0.000,  0.003, -0.006, -0.003, -0.000, -0.000,  0.000,  0.009,  0.000,  0.000, 
[0, 1] 0.000, -0.001, -0.001, -0.474,  0.102,  0.001, -0.001, -0.008,  0.000,  0.000, -0.001, -0.000, -0.000,  0.106,  0.000,  0.000, -0.000,  0.003, -0.000,  0.000, -0.000,  0.001,  0.000, -0.004,  0.097,  0.002,  0.000, -0.001,  0.000, -0.000,  0.000,  0.002, -0.119,  0.001,  0.000, -0.003, -0.002, -0.002, -0.000,  0.001,  0.002,  0.106,  0.005,  0.001, -0.002, -0.090, -0.000,  0.002, -0.001,  0.001,  0.000, -0.000,  0.000,  0.000,  0.002,  0.001, -0.001, -0.004, -0.004,  0.007, -0.002,  0.001,  0.000, -0.230, 
[1, 0] 0.000, -0.000, -0.000, -0.002, -0.005,  0.000, -0.005, -0.000, -0.000, -0.001,  0.070,  0.000,  0.002,  0.001,  0.000, -0.004,  0.000, -0.000, -0.008,  0.000, -0.000,  0.000,  0.002,  0.000, -0.000,  0.000,  0.001,  0.097,  0.102, -0.000, -0.002,  0.002, -0.005,  0.001, -0.000, -0.119,  0.768, -0.000, -0.003, -0.001,  0.000,  0.005, -0.922, -0.002,  0.000,  0.002,  0.004,  0.010,  0.005,  0.002,  0.002, -0.000, -0.001,  0.001,  0.276, -0.000, -0.000, -0.004, -0.004,  0.003, -0.002,  0.006, -0.000, -0.003, 
[1, 1]-0.000, -0.001,  0.093,  0.001, -0.001,  0.000,  0.005, -0.002,  0.000,  0.001,  0.000, -0.090, -0.106, -0.000,  0.001,  0.001, -0.000,  0.000,  0.000, -0.004, -0.001, -0.000,  0.004,  0.001, -0.000, -0.013,  0.001,  0.002,  0.000,  0.051, -0.003, -0.001,  0.000,  0.551,  0.004, -0.001,  0.000, -0.125, -0.001,  0.000, -0.001,  0.001, -0.002,  0.394,  0.000,  0.002, -0.004,  0.009, -0.001, -0.000,  0.004, -0.003,  0.000, -0.001,  0.000,  0.230, -0.000,  0.002,  0.000, -0.004, -0.000, -0.003,  0.230,  0.000, 
[0, 0] 0.000,  0.003, -0.673, -0.000, -0.000, -0.004,  0.000,  0.012, -0.000, -0.000,  0.001, -0.106,  0.000, -0.002, -0.000, -0.001,  0.000, -0.000,  0.000, -0.001, -0.003, -0.000, -0.006,  0.001, -0.000,  0.051,  0.001,  0.000,  0.001, -0.125,  0.004, -0.001,  0.000, -0.125,  0.000,  0.002,  0.000, -0.877, -0.000, -0.003, -0.000, -0.002,  0.000,  0.000, -1.141,  0.000,  0.007,  0.001,  0.002,  0.000,  0.002, -0.002,  0.000,  0.002, -0.000,  0.153,  0.000, -0.000,  0.004, -0.000, -0.007,  0.000, -0.347,  0.000, 
[0, 1]-0.001,  0.002,  0.000,  0.102,  0.768, -0.000, -0.003,  0.003,  0.002,  0.106,  0.001, -0.000, -0.001, -0.090, -0.000,  0.001,  0.000,  0.001,  0.000, -0.000, -0.000,  0.002,  0.000,  0.006,  0.102, -0.000, -0.000,  0.001,  0.000,  0.002,  0.000, -0.005,  0.768, -0.001, -0.000,  0.000,  0.010,  0.000,  0.000, -0.007, -0.000, -0.090,  0.002,  0.002,  0.000, -1.353,  0.000, -0.009, -0.003, -0.000,  0.000,  0.000,  0.000,  0.000,  0.003,  0.000,  0.003,  0.001,  0.006, -0.005, -0.007, -0.009,  0.000,  0.347, 
[1, 0]-0.000, -0.000, -0.000,  0.003, -0.003, -0.000,  0.000, -0.000, -0.000,  0.000,  0.000,  0.001, -0.000,  0.000,  0.070,  0.001,  0.000,  0.001,  0.000,  0.004, -0.006,  0.001, -0.002,  0.000,  0.001, -0.001,  0.002, -0.005,  0.004, -0.001,  0.001,  0.137,  0.003, -0.002,  0.006, -0.003, -0.004,  0.002, -0.001,  0.326, -0.001, -0.000,  0.004, -0.004,  0.007,  0.000, -0.172,  0.000,  0.000,  0.230,  0.003, -0.001, -0.000,  0.153, -0.002, -0.002,  0.000,  0.000,  0.000,  0.230, -0.347,  0.000, -0.003,  0.005, 
[1, 1] 0.000, -0.003,  0.000, -0.003,  0.002,  0.009, -0.295, -0.001,  0.000,  0.000, -0.004,  0.001, -0.001,  0.001,  0.000, -0.160,  0.002, -0.004,  0.000, -0.000,  0.000,  0.006,  0.000,  0.001, -0.001,  0.003,  0.000, -0.002, -0.002, -0.003,  0.001,  0.002,  0.003,  0.007,  0.000,  0.002, -0.013,  0.000, -0.002,  0.001,  0.012,  0.002,  0.010,  0.009,  0.001, -0.009,  0.000, -0.325,  0.276, -0.000,  0.000,  0.003,  0.002,  0.000, -0.005,  0.000, -0.000, -0.230, -0.003,  0.001,  0.000,  0.347,  0.006, -0.002, 
[0, 0]-0.001,  0.002,  0.000, -0.000, -0.000, -0.003, -0.000,  0.000,  0.004, -0.001,  0.007, -0.002,  0.003, -0.001,  0.000,  0.417,  0.006,  0.003,  0.000, -0.000, -0.000, -0.005, -0.000, -0.001, -0.002, -0.005, -0.000, -0.000,  0.000,  0.005,  0.000, -0.001,  0.003,  0.002, -0.000,  0.000, -0.000,  0.000, -0.000, -0.001,  0.003, -0.001,  0.005, -0.001,  0.002, -0.003,  0.000,  0.276, -0.000,  0.002,  0.000, -0.001,  0.000,  0.000, -0.000,  0.004,  0.001,  0.195,  0.003, -0.000, -0.000, -0.295, -0.000, -0.002, 
[0, 1] 0.000, -0.001, -0.000, -0.003,  0.001, -0.000,  0.000, -0.000, -0.000,  0.000,  0.003,  0.001,  0.001,  0.000,  0.347, -0.000, -0.001,  0.005, -0.000, -0.006,  0.002,  0.000, -0.002,  0.001, -0.001, -0.000, -0.003,  0.006, -0.003,  0.001, -0.001, -0.153,  0.002,  0.003,  0.004, -0.001,  0.000, -0.000, -0.001,  0.230, -0.000,  0.001,  0.002, -0.000,  0.000, -0.000,  0.230, -0.000,  0.002,  1.422,  0.007, -0.001, -0.004,  0.070, -0.004, -0.000,  0.000, -0.000,  0.000, -0.326,  0.137,  0.000,  0.000, -0.006, 
[1, 0]-0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000, -0.000, -0.000,  0.000,  0.000,  0.006,  0.004,  0.000, -0.002,  0.000,  0.009,  0.003,  0.012,  0.000,  0.004,  0.002,  0.500, -0.000, -0.000, -0.003, -0.000,  0.001, -0.001,  0.004,  0.000, -0.002,  0.000,  0.004,  0.004, -0.001,  0.002, -0.006,  0.000,  0.003,  0.000,  0.000,  0.002,  0.004,  0.002,  0.000,  0.003,  0.000,  0.000,  0.007, -0.500, -0.003,  0.001, -0.002,  0.003,  0.022, -0.000, -0.000, -0.001, -0.002, -0.002,  0.000, -0.009, -0.000, 
[1, 1]-0.000, -0.000,  0.002, -0.000,  0.000,  0.000,  0.000, -0.000,  0.000, -0.000,  0.001, -0.005, -0.003,  0.000, -0.001, -0.001, -0.002,  0.002,  0.011,  0.002,  0.001, -0.002,  0.000,  0.416, -0.000,  0.002, -0.002, -0.001, -0.001, -0.003,  0.153,  0.001,  0.000, -0.003, -0.002,  0.002, -0.000,  0.004, -0.230, -0.000, -0.000, -0.000, -0.000, -0.003, -0.002,  0.000, -0.001,  0.003, -0.001, -0.001, -0.003,  1.075, -0.160,  0.001,  0.001,  0.001,  0.000, -0.001,  0.195,  0.000, -0.001,  0.001,  0.001, -0.010, 
[0, 0]-0.000,  0.000, -0.003,  0.000, -0.000, -0.000, -0.000,  0.000, -0.000,  0.000,  0.003,  0.000, -0.001, -0.000, -0.001, -0.001,  0.003,  0.001, -0.000, -0.003,  0.007, -0.003,  0.000,  0.276,  0.000, -0.001,  0.002, -0.001, -0.002, -0.001, -0.230,  0.000, -0.000,  0.001,  0.005, -0.001,  0.006, -0.000,  0.347, -0.000,  0.000,  0.000, -0.001,  0.000,  0.000,  0.000, -0.000,  0.002,  0.000, -0.004,  0.001, -0.160, -0.325, -0.001,  0.003, -0.002, -0.000,  0.001, -0.295, -0.000, -0.001, -0.002, -0.002,  0.000, 
[0, 1]-0.000, -0.000,  0.000,  0.001,  0.003, -0.001,  0.000,  0.000, -0.000,  0.000,  0.001, -0.001, -0.002, -0.000,  0.230,  0.000, -0.000,  0.000,  0.000,  0.002,  0.006,  0.004,  0.003,  0.000,  0.003,  0.001,  0.004, -0.005, -0.003, -0.004, -0.001,  0.230, -0.003, -0.000, -0.006,  0.004, -0.004,  0.007, -0.000, -0.347, -0.000,  0.000,  0.001, -0.001,  0.002,  0.000,  0.153,  0.000,  0.000,  0.070, -0.002,  0.001, -0.001, -0.172, -0.002, -0.003, -0.000,  0.001,  0.000,  0.137,  0.326,  0.000, -0.002,  0.005, 
[1, 0]-0.000, -0.000,  0.000,  0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.003,  0.417,  0.000, -0.000,  0.002, -0.004, -0.007,  0.000,  0.417, -0.000, -0.001, -0.001,  0.276,  0.003,  0.000,  0.000,  0.000, -0.001,  0.153, -0.230,  0.000,  0.001,  0.003, -0.000, -0.000, -0.001, -0.230,  0.347, -0.000,  0.003, -0.004, -0.000,  0.002,  0.276,  0.000, -0.000,  0.003, -0.002, -0.005, -0.000, -0.004,  0.003,  0.001,  0.003, -0.002,  0.750, -0.000, -0.000, -0.007,  0.000,  0.003, -0.004, -0.005, -0.000,  0.000, 
[1, 1]-0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000, -0.000, -0.002,  0.001, -0.000,  0.347,  0.230,  0.000,  0.000, -0.000,  0.500, -0.000, -0.000,  0.000,  0.000, -0.000, -0.009,  0.004,  0.000, -0.153, -0.002, -0.001, -0.000,  0.230,  0.001,  0.000, -0.000,  0.230,  0.003, -0.001, -0.001, -0.347, -0.002,  0.000,  0.003,  0.001, -0.000,  0.230,  0.153,  0.000, -0.002,  0.000,  0.004, -0.000,  0.022,  0.001, -0.002, -0.003, -0.000,  0.750, -0.009, -0.004,  0.003,  0.000,  0.002,  0.006,  0.000, -0.000, 
[0, 0] 0.021,  0.000,  0.009, -0.002,  0.003, -0.006,  0.000,  0.500, -0.000,  0.000,  0.000,  0.000, -0.000, -0.008, -0.000, -0.000, -0.004,  0.000, -0.000, -0.000, -0.000, -0.000, -0.000,  0.000,  0.018, -0.003, -0.000,  0.000,  0.000, -0.002, -0.000, -0.000,  0.004, -0.002, -0.000,  0.000,  0.000,  0.012,  0.000,  0.000, -0.006, -0.001, -0.000, -0.000,  0.000,  0.003,  0.000, -0.000,  0.001,  0.000, -0.000,  0.000, -0.000, -0.000, -0.000, -0.009, -0.500,  0.002,  0.000, -0.001, -0.000, -0.001, -0.000,  0.012, 
[0, 1]-0.000,  0.012,  0.003, -0.002,  0.002,  0.000,  0.417, -0.000,  0.000,  0.000,  0.003, -0.005,  0.000,  0.000, -0.000,  0.153,  0.003,  0.007, -0.000, -0.000,  0.000, -0.004,  0.000,  0.002,  0.000,  0.010,  0.000,  0.001, -0.002,  0.001, -0.001,  0.001, -0.000,  0.000,  0.000,  0.008, -0.002, -0.001, -0.001,  0.001, -0.003, -0.004, -0.004,  0.002, -0.000,  0.001,  0.000, -0.230,  0.195, -0.000, -0.000, -0.001,  0.001,  0.001, -0.007, -0.004,  0.002,  1.075,  0.005,  0.001, -0.002, -0.160, -0.000, -0.003, 
[1, 0]-0.000,  0.000,  0.005,  0.007,  0.005, -0.000, -0.001,  0.000,  0.000,  0.003,  0.001, -0.002, -0.000, -0.004,  0.001,  0.002,  0.000, -0.000,  0.039,  0.003,  0.000,  0.000, -0.000, -0.000,  0.007,  0.003,  0.000,  0.002,  0.001,  0.001,  0.416,  0.000,  0.005,  0.002,  0.002,  0.001,  0.004,  0.001,  0.276, -0.000, -0.000, -0.004, -0.004,  0.000,  0.004,  0.006,  0.000, -0.003,  0.003,  0.000, -0.001,  0.195, -0.295,  0.000,  0.000,  0.003,  0.000,  0.005, -0.000, -0.002, -0.000,  0.001,  0.004,  0.013, 
[1, 1] 0.000,  0.000,  0.002,  0.002, -0.003, -0.000, -0.001, -0.000,  0.000, -0.002, -0.002, -0.001, -0.001,  0.002, -0.153,  0.001, -0.000, -0.002, -0.000,  0.028,  0.004,  0.002, -0.002,  0.000, -0.002, -0.001,  0.003, -0.001, -0.001, -0.001,  0.001,  0.347, -0.001,  0.002,  0.002, -0.001,  0.002, -0.001,  0.000,  0.230, -0.000,  0.007,  0.003, -0.004, -0.000, -0.005,  0.230,  0.001, -0.000, -0.326, -0.002,  0.000, -0.000,  0.137,  0.003,  0.000, -0.001,  0.001, -0.002,  1.422,  0.070,  0.002,  0.000,  0.008, 
[0, 0] 0.000, -0.000, -0.001,  0.001,  0.007, -0.000, -0.001,  0.000, -0.000, -0.000, -0.005, -0.001,  0.002,  0.001,  0.230,  0.001, -0.000,  0.002, -0.000,  0.004,  0.024, -0.001,  0.003, -0.000,  0.003,  0.002,  0.002, -0.004,  0.004,  0.000, -0.000,  0.230,  0.002,  0.001,  0.014, -0.000,  0.001, -0.003, -0.000,  0.152,  0.000, -0.002, -0.002, -0.000, -0.007, -0.007, -0.347,  0.000, -0.000,  0.137, -0.002, -0.001, -0.001,  0.326, -0.004,  0.002, -0.000, -0.002, -0.000,  0.070, -0.173,  0.001,  0.000,  0.002, 
[0, 1] 0.000,  0.000,  0.002, -0.001,  0.003,  0.012,  0.276, -0.000, -0.003,  0.000, -0.004,  0.003,  0.007,  0.002, -0.000, -0.230,  0.000, -0.004,  0.000,  0.000,  0.000,  0.010,  0.000, -0.003, -0.003,  0.001, -0.000, -0.002,  0.002,  0.009,  0.003,  0.001,  0.002, -0.001,  0.000, -0.002, -0.013,  0.001,  0.002,  0.000,  0.009,  0.001,  0.006, -0.003,  0.000, -0.009,  0.000,  0.347, -0.295,  0.000,  0.000,  0.001, -0.002,  0.000, -0.005,  0.006, -0.001, -0.160,  0.001,  0.002,  0.001, -0.325,  0.000, -0.002, 
[1, 0]-0.000, -0.002,  0.500,  0.000, -0.000,  0.003,  0.004, -0.009, -0.000,  0.001, -0.000, -0.153,  0.230,  0.001, -0.000, -0.004,  0.000, -0.000, -0.000, -0.002,  0.003, -0.000,  0.022,  0.003,  0.000,  0.347,  0.000, -0.001, -0.001,  0.230,  0.001,  0.000,  0.000,  0.230,  0.000, -0.000, -0.001,  0.153, -0.002,  0.002,  0.000,  0.000, -0.000,  0.230, -0.347,  0.000, -0.003,  0.006, -0.000,  0.000, -0.009,  0.001, -0.002, -0.002, -0.000,  0.000, -0.000, -0.000,  0.004,  0.000,  0.000,  0.000,  0.750, -0.000, 
[1, 1]-0.001,  0.001, -0.000,  0.416,  0.276,  0.000, -0.002,  0.012,  0.001,  0.153,  0.002, -0.000, -0.000, -0.230, -0.006, -0.003, -0.000,  0.002, -0.000,  0.000,  0.000, -0.003, -0.000,  0.013,  0.416, -0.000,  0.000,  0.000,  0.000,  0.000, -0.010,  0.008,  0.276, -0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.002,  0.000, -0.230, -0.003,  0.000,  0.000,  0.347,  0.005, -0.002, -0.002, -0.006, -0.000, -0.010,  0.000,  0.005,  0.000, -0.000,  0.012, -0.003,  0.013,  0.008,  0.002, -0.002, -0.000,  0.749, 
